order_id,company_id,order_date,channel,product_category,gross_amount,fee_amount,net_amount,is_cancelled,is_returned
O10374,C004,2026-01-08,오픈마켓,식품,51148,2555,48593,False,False
O10375,C004,2026-01-08,오픈마켓,뷰티,396954,23795,373159,False,False
O10376,C004,2026-01-08,오픈마켓,식품,203606,13724,189882,False,False
O10377,C004,2026-01-08,오픈마켓,디지털,408567,28771,379796,False,False
O10378,C004,2026-01-08,오픈마켓,뷰티,73944,2442,71502,False,False
O10379,C004,2026-01-08,오픈마켓,식품,149257,4766,144491,False,False
O10380,C004,2026-01-08,오픈마켓,디지털,241060,8493,232567,False,False
O10381,C005,2026-01-08,자사몰,생활용품,137583,5622,131961,False,False
O10382,C005,2026-01-08,자사몰,패션잡화,122870,8266,114604,False,False
O10383,C005,2026-01-08,자사몰,식품,300645,7985,292660,False,False
O10384,C005,2026-01-08,자사몰,뷰티,405136,20237,384899,False,False
O10385,C005,2026-01-08,자사몰,뷰티,245978,11476,234502,False,False
O10386,C005,2026-01-08,자사몰,디지털,142180,8059,134121,False,False
O10387,C005,2026-01-08,자사몰,식품,257588,18498,239090,False,False
O10388,C005,2026-01-08,자사몰,식품,111810,7339,104471,False,False
O10389,C005,2026-01-08,자사몰,패션잡화,358808,25955,332853,False,False
O10390,C005,2026-01-08,자사몰,패션잡화,156745,10849,145896,False,False
O10391,C005,2026-01-08,자사몰,뷰티,191098,12424,178674,False,False
O10392,C005,2026-01-08,자사몰,생활용품,232648,7286,225362,False,False
O10393,C005,2026-01-08,자사몰,디지털,215864,10249,0,True,False
O10394,C001,2026-01-09,자사몰,뷰티,316404,14401,302003,False,False
O10395,C001,2026-01-09,자사몰,생활용품,267408,19700,247708,False,False
O10396,C001,2026-01-09,자사몰,패션잡화,291101,11989,279112,False,False
O10397,C001,2026-01-09,자사몰,디지털,143893,5148,138745,False,False
O10398,C001,2026-01-09,자사몰,생활용품,78097,5141,0,True,False
O10399,C001,2026-01-09,자사몰,식품,203806,14910,188896,False,False
O10400,C001,2026-01-09,자사몰,디지털,174531,10167,164364,False,False
O10401,C001,2026-01-09,자사몰,패션잡화,335324,17242,318082,False,False
O10402,C001,2026-01-09,자사몰,식품,395162,18539,376623,False,False
O10403,C001,2026-01-09,자사몰,생활용품,206325,14844,191481,False,False
O10404,C001,2026-01-09,자사몰,생활용품,419330,25418,393912,False,False
O10405,C001,2026-01-09,자사몰,패션잡화,91973,3468,88505,False,False
O10406,C002,2026-01-09,오픈마켓,식품,390453,16608,373845,False,False
O10407,C002,2026-01-09,오픈마켓,패션잡화,399436,28647,370789,False,False
O10408,C002,2026-01-09,오픈마켓,식품,414166,24255,389911,False,False
O10409,C002,2026-01-09,오픈마켓,뷰티,213080,9988,203092,False,False
O10410,C002,2026-01-09,오픈마켓,패션잡화,292877,20159,272718,False,False
O10411,C002,2026-01-09,오픈마켓,생활용품,263629,17317,246312,False,False
O10412,C002,2026-01-09,오픈마켓,디지털,177923,7108,170815,False,True
O10413,C002,2026-01-09,오픈마켓,디지털,353244,21401,331843,False,False
O10414,C002,2026-01-09,오픈마켓,생활용품,311602,12922,298680,False,False
O10415,C002,2026-01-09,오픈마켓,뷰티,97251,4450,92801,False,False
O10416,C003,2026-01-09,라이브,뷰티,377216,21019,356197,False,False
O10417,C003,2026-01-09,라이브,생활용품,77391,4965,72426,False,True
O10418,C003,2026-01-09,라이브,패션잡화,294239,20678,273561,False,False
O10419,C003,2026-01-09,라이브,뷰티,176941,4821,172120,False,False
O10420,C003,2026-01-09,라이브,식품,120778,7429,113349,False,False
O10421,C003,2026-01-09,라이브,식품,46522,1899,44623,False,False
O10422,C003,2026-01-09,라이브,뷰티,171132,10182,160950,False,False
O10423,C003,2026-01-09,라이브,식품,135405,5103,130302,False,False
O10424,C003,2026-01-09,라이브,뷰티,264759,17408,247351,False,False
O10425,C003,2026-01-09,라이브,식품,121094,4026,117068,False,False
O10426,C003,2026-01-09,라이브,식품,235086,8940,226146,False,False
O10427,C004,2026-01-09,오픈마켓,생활용품,376667,23579,353088,False,False
O10428,C004,2026-01-09,오픈마켓,생활용품,174002,5870,168132,False,False
O10429,C004,2026-01-09,오픈마켓,생활용품,147104,8184,138920,False,False
O10430,C004,2026-01-09,오픈마켓,식품,140385,8264,132121,False,False
O10431,C004,2026-01-09,오픈마켓,식품,407455,23397,384058,False,False
O10432,C004,2026-01-09,오픈마켓,식품,100886,6592,94294,False,False
O10433,C004,2026-01-09,오픈마켓,패션잡화,116471,8341,108130,False,False
O10434,C004,2026-01-09,오픈마켓,디지털,279132,11979,267153,False,False
O10435,C004,2026-01-09,오픈마켓,생활용품,285934,18001,267933,False,False
O10436,C004,2026-01-09,오픈마켓,디지털,337848,19687,318161,False,False
O10437,C004,2026-01-09,오픈마켓,뷰티,321431,9224,312207,False,False
O10438,C004,2026-01-09,오픈마켓,식품,208181,13531,194650,False,False
O10439,C004,2026-01-09,오픈마켓,패션잡화,131049,6619,124430,False,True
O10440,C004,2026-01-09,오픈마켓,생활용품,347493,13545,333948,False,True
O10441,C004,2026-01-09,오픈마켓,뷰티,35109,1219,33890,False,False
O10442,C004,2026-01-09,오픈마켓,생활용품,301801,11072,290729,False,False
O10443,C005,2026-01-09,자사몰,디지털,229059,6031,223028,False,False
O10444,C005,2026-01-09,자사몰,패션잡화,352033,23042,328991,False,False
O10445,C005,2026-01-09,자사몰,패션잡화,109712,7239,102473,False,False
O10446,C005,2026-01-09,자사몰,패션잡화,380422,10377,370045,False,False
O10447,C005,2026-01-09,자사몰,뷰티,419295,12537,406758,False,False
O10448,C005,2026-01-09,자사몰,패션잡화,123422,9238,114184,False,False
O10449,C005,2026-01-09,자사몰,패션잡화,280392,8747,271645,False,False
O10450,C005,2026-01-09,자사몰,패션잡화,360100,9127,350973,False,False
O10451,C005,2026-01-09,자사몰,패션잡화,85520,4983,80537,False,False
O10452,C005,2026-01-09,자사몰,뷰티,294677,21107,273570,False,False
O10453,C005,2026-01-09,자사몰,뷰티,184461,7466,176995,False,False
O10454,C005,2026-01-09,자사몰,디지털,99632,7256,92376,False,False
O10455,C005,2026-01-09,자사몰,뷰티,374856,24611,350245,False,False
O10456,C005,2026-01-09,자사몰,뷰티,145480,8979,136501,False,True
O10457,C005,2026-01-09,자사몰,패션잡화,266532,14495,252037,False,False
O10458,C001,2026-01-10,자사몰,뷰티,244348,12022,232326,False,False
O10459,C001,2026-01-10,자사몰,생활용품,97823,7255,90568,False,False
O10460,C001,2026-01-10,자사몰,패션잡화,251809,11025,240784,False,False
O10461,C001,2026-01-10,자사몰,식품,141645,6977,134668,False,False
O10462,C001,2026-01-10,자사몰,생활용품,117132,7665,109467,False,False
O10463,C001,2026-01-10,자사몰,디지털,225246,13573,211673,False,False
O10464,C001,2026-01-10,자사몰,식품,144067,8582,135485,False,False
O10465,C001,2026-01-10,자사몰,패션잡화,150598,10850,139748,False,True
O10466,C001,2026-01-10,자사몰,생활용품,65111,4719,60392,False,False
O10467,C001,2026-01-10,자사몰,뷰티,385483,26817,358666,False,True
O10468,C001,2026-01-10,자사몰,패션잡화,63294,2431,60863,False,False
O10469,C001,2026-01-10,자사몰,생활용품,299990,10602,289388,False,False
O10470,C001,2026-01-10,자사몰,패션잡화,201760,11717,190043,False,False
O10471,C002,2026-01-10,오픈마켓,디지털,201601,10508,191093,False,False
O10472,C002,2026-01-10,오픈마켓,뷰티,301480,21783,279697,False,False
O10473,C002,2026-01-10,오픈마켓,식품,124686,7761,116925,False,False
O10474,C002,2026-01-10,오픈마켓,뷰티,391063,14588,376475,False,False
O10475,C002,2026-01-10,오픈마켓,디지털,375048,10384,364664,False,True
O10476,C002,2026-01-10,오픈마켓,디지털,385704,10910,374794,False,False
O10477,C002,2026-01-10,오픈마켓,식품,411177,14266,396911,False,False
O10478,C002,2026-01-10,오픈마켓,패션잡화,291287,7358,283929,False,False
O10479,C002,2026-01-10,오픈마켓,식품,391175,16366,374809,False,False
O10480,C002,2026-01-10,오픈마켓,패션잡화,132934,3523,129411,False,False
O10481,C002,2026-01-10,오픈마켓,패션잡화,397043,11213,385830,False,False
O10482,C002,2026-01-10,오픈마켓,식품,232760,16567,216193,False,False
O10483,C002,2026-01-10,오픈마켓,식품,248125,7128,240997,False,False
O10484,C002,2026-01-10,오픈마켓,디지털,151044,8685,142359,False,False
O10485,C002,2026-01-10,오픈마켓,식품,64120,3471,60649,False,True
O10486,C002,2026-01-10,오픈마켓,생활용품,80588,3175,77413,False,False
O10487,C003,2026-01-10,라이브,식품,308505,21571,286934,False,False
O10488,C003,2026-01-10,라이브,디지털,375492,20881,354611,False,False
O10489,C003,2026-01-10,라이브,뷰티,142351,10089,132262,False,False
O10490,C003,2026-01-10,라이브,생활용품,119199,8094,111105,False,False
O10491,C003,2026-01-10,라이브,생활용품,363964,19747,344217,False,False
O10492,C003,2026-01-10,라이브,뷰티,397960,23949,0,True,False
O10493,C003,2026-01-10,라이브,디지털,50581,2418,48163,False,False
O10494,C003,2026-01-10,라이브,식품,106206,3111,0,True,False
O10495,C004,2026-01-10,오픈마켓,패션잡화,353900,14345,0,True,False
O10496,C004,2026-01-10,오픈마켓,디지털,70477,3130,67347,False,False
O10497,C004,2026-01-10,오픈마켓,뷰티,282691,13344,269347,False,False
O10498,C004,2026-01-10,오픈마켓,디지털,92980,6823,86157,False,False
O10499,C004,2026-01-10,오픈마켓,생활용품,385110,19925,365185,False,False
O10500,C004,2026-01-10,오픈마켓,식품,395367,19103,376264,False,False
O10501,C004,2026-01-10,오픈마켓,디지털,141758,10281,131477,False,False
O10502,C004,2026-01-10,오픈마켓,뷰티,190610,7792,182818,False,False
O10503,C004,2026-01-10,오픈마켓,디지털,204258,11100,193158,False,False
O10504,C005,2026-01-10,자사몰,뷰티,165181,4684,160497,False,False
O10505,C005,2026-01-10,자사몰,뷰티,182644,7555,175089,False,False
O10506,C005,2026-01-10,자사몰,생활용품,322343,14369,307974,False,False
O10507,C005,2026-01-10,자사몰,식품,217562,15335,202227,False,False
O10508,C005,2026-01-10,자사몰,뷰티,414176,19634,394542,False,False
O10509,C005,2026-01-10,자사몰,패션잡화,162377,8333,154044,False,False
O10510,C005,2026-01-10,자사몰,디지털,143545,8999,134546,False,False
O10511,C001,2026-01-11,자사몰,패션잡화,387509,21492,366017,False,False
O10512,C001,2026-01-11,자사몰,뷰티,404370,30223,374147,False,False
O10513,C001,2026-01-11,자사몰,뷰티,43348,3132,40216,False,False
O10514,C001,2026-01-11,자사몰,식품,273834,8008,265826,False,False
O10515,C002,2026-01-11,오픈마켓,뷰티,242234,13425,228809,False,False
O10516,C002,2026-01-11,오픈마켓,패션잡화,381977,18190,363787,False,False
O10517,C002,2026-01-11,오픈마켓,생활용품,409395,22918,386477,False,False
O10518,C002,2026-01-11,오픈마켓,식품,240578,14338,226240,False,False
O10519,C003,2026-01-11,라이브,패션잡화,300473,8410,292063,False,False
O10520,C003,2026-01-11,라이브,식품,36739,2513,34226,False,False
O10521,C003,2026-01-11,라이브,패션잡화,106850,5561,101289,False,False
O10522,C003,2026-01-11,라이브,생활용품,393351,27559,365792,False,False
O10523,C003,2026-01-11,라이브,생활용품,76889,5047,71842,False,False
O10524,C003,2026-01-11,라이브,디지털,226890,10508,216382,False,True
O10525,C003,2026-01-11,라이브,뷰티,49781,2268,47513,False,False
O10526,C003,2026-01-11,라이브,식품,114759,5347,109412,False,False
O10527,C003,2026-01-11,라이브,뷰티,136482,7972,128510,False,False
O10528,C003,2026-01-11,라이브,뷰티,331344,20904,310440,False,False
O10529,C003,2026-01-11,라이브,디지털,297316,19864,277452,False,False
O10530,C003,2026-01-11,라이브,식품,218019,8305,209714,False,False
O10531,C003,2026-01-11,라이브,식품,219773,6438,213335,False,False
O10532,C003,2026-01-11,라이브,디지털,59567,3903,55664,False,False
O10533,C004,2026-01-11,오픈마켓,패션잡화,178096,6863,171233,False,False
O10534,C004,2026-01-11,오픈마켓,디지털,169598,4511,165087,False,False
O10535,C004,2026-01-11,오픈마켓,디지털,85827,5564,80263,False,False
O10536,C004,2026-01-11,오픈마켓,패션잡화,315419,16042,299377,False,False
O10537,C004,2026-01-11,오픈마켓,뷰티,221875,9183,212692,False,False
O10538,C004,2026-01-11,오픈마켓,디지털,187838,7880,179958,False,False
O10539,C004,2026-01-11,오픈마켓,생활용품,73361,4518,68843,False,True
O10540,C004,2026-01-11,오픈마켓,디지털,311810,18228,293582,False,False
O10541,C004,2026-01-11,오픈마켓,디지털,197481,14268,183213,False,False
O10542,C005,2026-01-11,자사몰,뷰티,170873,9524,161349,False,False
O10543,C005,2026-01-11,자사몰,생활용품,310832,10048,300784,False,False
O10544,C005,2026-01-11,자사몰,디지털,210900,14691,196209,False,False
O10545,C005,2026-01-11,자사몰,패션잡화,282450,9217,273233,False,True
O10546,C005,2026-01-11,자사몰,식품,415593,14591,401002,False,False
O10547,C005,2026-01-11,자사몰,식품,365995,16706,349289,False,False
O10548,C005,2026-01-11,자사몰,패션잡화,125832,6790,119042,False,True
O10549,C005,2026-01-11,자사몰,디지털,43652,2200,41452,False,False
O10550,C005,2026-01-11,자사몰,패션잡화,208517,8679,199838,False,False
O10551,C005,2026-01-11,자사몰,패션잡화,258117,17616,240501,False,False
O10552,C005,2026-01-11,자사몰,식품,220130,15044,205086,False,False
O10553,C001,2026-01-12,자사몰,패션잡화,125462,5359,120103,False,False
O10554,C001,2026-01-12,자사몰,뷰티,164473,8993,155480,False,False
O10555,C001,2026-01-12,자사몰,패션잡화,219504,14251,205253,False,False
O10556,C001,2026-01-12,자사몰,패션잡화,157469,6097,151372,False,False
O10557,C001,2026-01-12,자사몰,생활용품,88837,3290,85547,False,False
O10558,C001,2026-01-12,자사몰,식품,143803,6807,136996,False,False
O10559,C001,2026-01-12,자사몰,패션잡화,324355,21906,302449,False,False
O10560,C001,2026-01-12,자사몰,뷰티,82501,4082,78419,False,False
O10561,C001,2026-01-12,자사몰,뷰티,379372,25818,353554,False,False
O10562,C001,2026-01-12,자사몰,디지털,210679,11501,199178,False,False
O10563,C001,2026-01-12,자사몰,생활용품,234134,13087,221047,False,False
O10564,C001,2026-01-12,자사몰,패션잡화,145237,10483,134754,False,False
O10565,C001,2026-01-12,자사몰,뷰티,366704,25048,341656,False,False
O10566,C002,2026-01-12,오픈마켓,생활용품,345217,10921,334296,False,False
O10567,C002,2026-01-12,오픈마켓,생활용품,305896,17119,288777,False,False
O10568,C002,2026-01-12,오픈마켓,패션잡화,248397,7412,240985,False,False
O10569,C002,2026-01-12,오픈마켓,생활용품,126583,9333,117250,False,False
O10570,C002,2026-01-12,오픈마켓,식품,383898,14326,369572,False,False
O10571,C002,2026-01-12,오픈마켓,식품,198235,11889,186346,False,False
O10572,C002,2026-01-12,오픈마켓,식품,231852,8061,223791,False,False
O10573,C003,2026-01-12,라이브,패션잡화,198621,14614,184007,False,False
O10574,C003,2026-01-12,라이브,패션잡화,253258,7067,246191,False,False
O10575,C003,2026-01-12,라이브,생활용품,296420,7776,288644,False,False
O10576,C003,2026-01-12,라이브,식품,417927,20674,397253,False,False
O10577,C003,2026-01-12,라이브,패션잡화,194949,8354,186595,False,False
O10578,C003,2026-01-12,라이브,디지털,317889,18019,299870,False,False
O10579,C003,2026-01-12,라이브,뷰티,322744,16477,306267,False,False
O10580,C003,2026-01-12,라이브,생활용품,167176,8911,158265,False,False
O10581,C003,2026-01-12,라이브,패션잡화,251825,14196,237629,False,False
O10582,C003,2026-01-12,라이브,생활용품,170178,11707,158471,False,False
O10583,C003,2026-01-12,라이브,패션잡화,205612,8007,197605,False,False
O10584,C003,2026-01-12,라이브,패션잡화,154506,5548,148958,False,False
O10585,C003,2026-01-12,라이브,생활용품,332608,16996,315612,False,False
O10586,C003,2026-01-12,라이브,패션잡화,285016,15767,269249,False,False
O10587,C003,2026-01-12,라이브,생활용품,379498,21639,357859,False,False
O10588,C004,2026-01-12,오픈마켓,생활용품,397403,25814,371589,False,False
O10589,C004,2026-01-12,오픈마켓,패션잡화,36452,2346,34106,False,False
O10590,C004,2026-01-12,오픈마켓,식품,231922,12329,219593,False,True
O10591,C004,2026-01-12,오픈마켓,디지털,218465,13623,204842,False,False
O10592,C004,2026-01-12,오픈마켓,식품,45511,2134,43377,False,False
O10593,C004,2026-01-12,오픈마켓,디지털,200879,8663,0,True,False
O10594,C004,2026-01-12,오픈마켓,패션잡화,74666,4298,70368,False,False
O10595,C004,2026-01-12,오픈마켓,생활용품,226697,6177,220520,False,False
O10596,C004,2026-01-12,오픈마켓,생활용품,308566,16127,292439,False,False
